product_id,date,quantity,revenue,category
P7,2023-03-10,22,6104.57,Eletrônicos
P8,2023-03-10,25,2926.59,Roupas
P9,2023-03-10,24,10361.57,Livros
P10,2023-03-10,10,3837.27,Móveis
P1,2023-03-11,11,597.18,Eletrônicos
P2,2023-03-11,17,3977.92,Eletrônicos
P3,2023-03-11,62,19012.77,Roupas
P4,2023-03-11,22,1627.79,Roupas
P5,2023-03-11,22,10953.45,Livros
P6,2023-03-11,10,1854.79,Móveis
P7,2023-03-11,17,3344.35,Eletrônicos
P8,2023-03-11,21,3186.18,Roupas
P9,2023-03-11,14,1304.63,Livros
P10,2023-03-11,9,523.29,Móveis
P1,2023-03-12,7,874.06,Eletrônicos
P2,2023-03-12,3,838.09,Eletrônicos
P3,2023-03-12,16,5598.29,Roupas
P4,2023-03-12,2,269.23,Roupas
P5,2023-03-12,37,8762.43,Livros
P6,2023-03-12,9,2521.64,Móveis
P7,2023-03-12,14,5615.51,Eletrônicos
P8,2023-03-12,23,11304.65,Roupas
P9,2023-03-12,31,4585.49,Livros
P10,2023-03-12,16,3196.9,Móveis
P1,2023-03-13,22,10518.95,Eletrônicos
P2,2023-03-13,16,1616.44,Eletrônicos
P3,2023-03-13,13,1982.64,Roupas
P4,2023-03-13,6,1243.13,Roupas
P5,2023-03-13,3,503.02,Livros
P6,2023-03-13,2,280.25,Móveis
P7,2023-03-13,24,10785.95,Eletrônicos
P8,2023-03-13,9,559.82,Roupas
P9,2023-03-13,17,8430.91,Livros
P10,2023-03-13,3,1261.76,Móveis
P1,2023-03-14,18,1765.34,Eletrônicos
P2,2023-03-14,4,643.17,Eletrônicos
P3,2023-03-14,2,550.33,Roupas
P4,2023-03-14,7,615.82,Roupas
P5,2023-03-14,15,2953.23,Livros
P6,2023-03-14,9,4236.14,Móveis
P7,2023-03-14,18,919.86,Eletrônicos
P8,2023-03-14,6,1604.31,Roupas
P9,2023-03-14,15,4999.61,Livros
P10,2023-03-14,8,2459.17,Móveis
P1,2023-03-15,9,4015.07,Eletrônicos
P2,2023-03-15,10,3295.93,Eletrônicos
P3,2023-03-15,22,10701.09,Roupas
P4,2023-03-15,4,684.45,Roupas
P5,2023-03-15,9,4448.22,Livros
P6,2023-03-15,12,3133.17,Móveis
P7,2023-03-15,5,1976.49,Eletrônicos
P8,2023-03-15,16,2921.01,Roupas
P9,2023-03-15,16,7668.81,Livros
P10,2023-03-15,4,1321.38,Móveis
P1,2023-03-16,9,1127.83,Eletrônicos
P2,2023-03-16,18,2850.34,Eletrônicos
P3,2023-03-16,9,762.58,Roupas
P4,2023-03-16,19,5020.12,Roupas
P5,2023-03-16,3,864.99,Livros
P6,2023-03-16,6,650.35,Móveis
P7,2023-03-16,12,2743.81,Eletrônicos
P8,2023-03-16,1,299.79,Roupas
P9,2023-03-16,8,3238.24,Livros
P10,2023-03-16,7,2370.13,Móveis
P1,2023-03-17,11,2488.4,Eletrônicos
P2,2023-03-17,14,5550.16,Eletrônicos
P3,2023-03-17,7,1418.28,Roupas
P4,2023-03-17,2,957.82,Roupas
P5,2023-03-17,5,2034.52,Livros
P6,2023-03-17,14,1370.26,Móveis
P7,2023-03-17,3,1055.78,Eletrônicos
P8,2023-03-17,20,3785.36,Roupas
P9,2023-03-17,9,1978.61,Livros
P10,2023-03-17,1,442.86,Móveis
P1,2023-03-18,34,15518.13,Eletrônicos
P2,2023-03-18,9,4436.95,Eletrônicos
P3,2023-03-18,14,5469.59,Roupas
P4,2023-03-18,29,10251.52,Roupas
P5,2023-03-18,1,496.3,Livros
P6,2023-03-18,19,9450.48,Móveis
P7,2023-03-18,24,10040.35,Eletrônicos
P8,2023-03-18,14,5180.74,Roupas
P9,2023-03-18,12,3809.03,Livros
P10,2023-03-18,23,3955.73,Móveis
P1,2023-03-19,31,14947.23,Eletrônicos
P2,2023-03-19,14,5787.91,Eletrônicos
P3,2023-03-19,3,1310.06,Roupas
P4,2023-03-19,18,7557.63,Roupas
P5,2023-03-19,36,1861.92,Livros
P6,2023-03-19,43,2594.24,Móveis
P7,2023-03-19,7,2070.29,Eletrônicos
P8,2023-03-19,34,12043.8,Roupas
P9,2023-03-19,33,16359.77,Livros
P10,2023-03-19,28,9276.09,Móveis
P1,2023-03-20,7,1000.44,Eletrônicos
P2,2023-03-20,28,4132.41,Eletrônicos
P3,2023-03-20,1,178.28,Roupas
P4,2023-03-20,5,2055.76,Roupas
P5,2023-03-20,2,269.47,Livros
P6,2023-03-20,9,2749.51,Móveis
P7,2023-03-20,1,386.5,Eletrônicos
P8,2023-03-20,21,8610.72,Roupas
P9,2023-03-20,9,4309.53,Livros
P10,2023-03-20,2,210.17,Móveis
P1,2023-03-21,7,1184.9,Eletrônicos
P2,2023-03-21,7,1360.06,Eletrônicos
P3,2023-03-21,6,2399.37,Roupas
P4,2023-03-21,10,2838.93,Roupas
P5,2023-03-21,8,3472.27,Livros
P6,2023-03-21,4,1732.31,Móveis
P7,2023-03-21,13,5297.62,Eletrônicos
P8,2023-03-21,16,7972.75,Roupas
P9,2023-03-21,14,6794.87,Livros
P10,2023-03-21,4,1088.99,Móveis
P1,2023-03-22,2,162.96,Eletrônicos
P2,2023-03-22,6,1727.47,Eletrônicos
P3,2023-03-22,10,2405.79,Roupas
P4,2023-03-22,4,231.7,Roupas
P5,2023-03-22,18,2162.77,Livros
P6,2023-03-22,1,166.37,Móveis
P7,2023-03-22,9,1146.03,Eletrônicos
P8,2023-03-22,25,11729.65,Roupas
P9,2023-03-22,15,1268.01,Livros
P10,2023-03-22,7,1845.57,Móveis
P1,2023-03-23,14,2593.08,Eletrônicos
P2,2023-03-23,4,280.99,Eletrônicos
P3,2023-03-23,8,1051.17,Roupas
P4,2023-03-23,11,3652.73,Roupas
P5,2023-03-23,16,7656.09,Livros
P6,2023-03-23,14,3944.99,Móveis
P7,2023-03-23,9,2887.36,Eletrônicos
P8,2023-03-23,2,852.72,Roupas
P9,2023-03-23,2,723.21,Livros
P10,2023-03-23,7,1404.06,Móveis
P1,2023-03-24,10,3306.16,Eletrônicos
P2,2023-03-24,10,2079.58,Eletrônicos
P3,2023-03-24,12,646.42,Roupas
P4,2023-03-24,14,4040.28,Roupas
P5,2023-03-24,5,1250.0,Livros
P6,2023-03-24,9,4353.22,Móveis
P7,2023-03-24,17,2077.71,Eletrônicos
P8,2023-03-24,10,2431.66,Roupas
P9,2023-03-24,8,1218.57,Livros
P10,2023-03-24,6,1612.63,Móveis
P1,2023-03-25,36,3323.43,Eletrônicos
P2,2023-03-25,19,6896.04,Eletrônicos
P3,2023-03-25,3,1445.29,Roupas
P4,2023-03-25,6,2543.03,Roupas
P5,2023-03-25,1,213.8,Livros
P6,2023-03-25,58,12998.97,Móveis
P7,2023-03-25,19,4295.56,Eletrônicos
P8,2023-03-25,12,2461.02,Roupas
P9,2023-03-25,17,3068.58,Livros
P10,2023-03-25,6,2948.72,Móveis
P1,2023-03-26,9,4012.8,Eletrônicos
P2,2023-03-26,9,2952.33,Eletrônicos
P3,2023-03-26,26,10427.77,Roupas
P4,2023-03-26,8,2826.73,Roupas
P5,2023-03-26,2,710.91,Livros
P6,2023-03-26,10,2206.11,Móveis
P7,2023-03-26,8,1657.23,Eletrônicos
P8,2023-03-26,24,11713.07,Roupas
P9,2023-03-26,19,9123.48,Livros
P10,2023-03-26,48,6173.07,Móveis
P1,2023-03-27,3,540.11,Eletrônicos
P2,2023-03-27,13,3988.86,Eletrônicos
P3,2023-03-27,4,803.73,Roupas
P4,2023-03-27,16,7483.74,Roupas
P5,2023-03-27,12,1811.98,Livros
P6,2023-03-27,13,4730.5,Móveis
P7,2023-03-27,8,2748.03,Eletrônicos
P8,2023-03-27,14,6208.96,Roupas
P9,2023-03-27,7,1754.72,Livros
P10,2023-03-27,1,64.89,Móveis
P1,2023-03-28,17,5111.99,Eletrônicos
P2,2023-03-28,8,1438.44,Eletrônicos
P3,2023-03-28,8,2058.3,Roupas
P4,2023-03-28,26,4143.46,Roupas
P5,2023-03-28,1,350.35,Livros
P6,2023-03-28,3,702.64,Móveis
P7,2023-03-28,12,5602.67,Eletrônicos
P8,2023-03-28,16,2688.41,Roupas
P9,2023-03-28,16,5626.81,Livros
P10,2023-03-28,5,1027.04,Móveis
P1,2023-03-29,19,6955.78,Eletrônicos
P2,2023-03-29,13,4577.11,Eletrônicos
P3,2023-03-29,17,4766.35,Roupas
P4,2023-03-29,16,3886.74,Roupas
P5,2023-03-29,1,89.96,Livros
P6,2023-03-29,22,9392.2,Móveis
P7,2023-03-29,18,6401.14,Eletrônicos
P8,2023-03-29,17,906.4,Roupas
P9,2023-03-29,24,3254.91,Livros
P10,2023-03-29,18,2942.06,Móveis
P1,2023-03-30,9,4151.55,Eletrônicos
P2,2023-03-30,8,1061.2,Eletrônicos
P3,2023-03-30,13,3146.81,Roupas
P4,2023-03-30,10,4286.43,Roupas
P5,2023-03-30,4,738.69,Livros
P6,2023-03-30,13,5109.36,Móveis
P7,2023-03-30,17,6386.75,Eletrônicos
P8,2023-03-30,14,4436.44,Roupas
P9,2023-03-30,15,3327.67,Livros
P10,2023-03-30,11,4776.24,Móveis
P1,2023-03-31,10,880.65,Eletrônicos
P2,2023-03-31,18,2134.99,Eletrônicos
P3,2023-03-31,4,541.67,Roupas
P4,2023-03-31,10,576.86,Roupas
P5,2023-03-31,17,2944.08,Livros
P6,2023-03-31,3,655.31,Móveis
P7,2023-03-31,10,2237.34,Eletrônicos
P8,2023-03-31,5,1221.05,Roupas
P9,2023-03-31,22,2104.96,Livros
P10,2023-03-31,21,2990.41,Móveis
P1,2023-04-01,27,4920.83,Eletrônicos
P2,2023-04-01,17,4418.48,Eletrônicos
P3,2023-04-01,1,170.95,Roupas
P4,2023-04-01,9,482.86,Roupas
P5,2023-04-01,5,789.32,Livros
P6,2023-04-01,12,2976.38,Móveis
P7,2023-04-01,39,9780.06,Eletrônicos
P8,2023-04-01,17,7351.8,Roupas
P9,2023-04-01,40,2255.94,Livros
P10,2023-04-01,9,3187.57,Móveis
P1,2023-04-02,50,17459.47,Eletrônicos
P2,2023-04-02,21,6406.53,Eletrônicos
P3,2023-04-02,13,3361.08,Roupas
P4,2023-04-02,44,21958.84,Roupas
P5,2023-04-02,41,6487.57,Livros
P6,2023-04-02,11,5270.94,Móveis
P7,2023-04-02,2,196.65,Eletrônicos
P8,2023-04-02,14,4277.75,Roupas
P9,2023-04-02,23,4585.09,Livros
P10,2023-04-02,21,2023.12,Móveis
P1,2023-04-03,14,2141.82,Eletrônicos
P2,2023-04-03,3,1099.12,Eletrônicos
P3,2023-04-03,12,2541.0,Roupas
P4,2023-04-03,8,900.32,Roupas
P5,2023-04-03,11,2059.73,Livros
P6,2023-04-03,22,9457.87,Móveis
P7,2023-04-03,14,4052.14,Eletrônicos
P8,2023-04-03,3,192.91,Roupas
P9,2023-04-03,10,2621.75,Livros
P10,2023-04-03,18,7883.99,Móveis
P1,2023-04-04,13,1305.02,Eletrônicos
P2,2023-04-04,10,2129.17,Eletrônicos
P3,2023-04-04,8,730.84,Roupas
P4,2023-04-04,3,249.67,Roupas
P5,2023-04-04,27,9819.92,Livros
P6,2023-04-04,5,497.41,Móveis
P7,2023-04-04,16,4680.2,Eletrônicos
P8,2023-04-04,4,1338.34,Roupas
P9,2023-04-04,1,282.16,Livros
P10,2023-04-04,6,2304.92,Móveis
P1,2023-04-05,10,4797.63,Eletrônicos
P2,2023-04-05,19,6755.25,Eletrônicos
P3,2023-04-05,25,8469.25,Roupas
P4,2023-04-05,27,10502.72,Roupas
P5,2023-04-05,7,3089.41,Livros
P6,2023-04-05,10,2645.32,Móveis
P7,2023-04-05,4,867.84,Eletrônicos
P8,2023-04-05,20,9739.72,Roupas
P9,2023-04-05,10,4135.59,Livros
P10,2023-04-05,24,10441.4,Móveis
P1,2023-04-06,17,1251.93,Eletrônicos
P2,2023-04-06,8,819.03,Eletrônicos
P3,2023-04-06,6,2311.8,Roupas
P4,2023-04-06,7,439.43,Roupas
P5,2023-04-06,14,884.35,Livros
P6,2023-04-06,16,7926.33,Móveis
P7,2023-04-06,12,5378.48,Eletrônicos
P8,2023-04-06,7,1914.32,Roupas
P9,2023-04-06,18,3470.65,Livros
P10,2023-04-06,6,1044.12,Móveis
P1,2023-04-07,4,1239.93,Eletrônicos
P2,2023-04-07,7,2134.31,Eletrônicos
P3,2023-04-07,8,1948.96,Roupas
P4,2023-04-07,14,4510.87,Roupas
P5,2023-04-07,22,8295.85,Livros
P6,2023-04-07,4,826.34,Móveis
P7,2023-04-07,4,469.64,Eletrônicos
P8,2023-04-07,7,1701.05,Roupas
P9,2023-04-07,6,2056.19,Livros
P10,2023-04-07,23,10972.85,Móveis
P1,2023-04-08,9,3565.25,Eletrônicos
P2,2023-04-08,36,16918.99,Eletrônicos
P3,2023-04-08,24,10765.43,Roupas
P4,2023-04-08,54,3649.49,Roupas
P5,2023-04-08,27,2973.68,Livros
P6,2023-04-08,49,19130.52,Móveis
P7,2023-04-08,17,2350.06,Eletrônicos
P8,2023-04-08,21,6307.46,Roupas
P9,2023-04-08,42,17167.18,Livros
P10,2023-04-08,11,3921.58,Móveis
P1,2023-04-09,2,318.33,Eletrônicos
P2,2023-04-09,44,19610.27,Eletrônicos
P3,2023-04-09,17,2560.93,Roupas
P4,2023-04-09,9,2081.54,Roupas
P5,2023-04-09,26,10424.75,Livros
P6,2023-04-09,24,6215.89,Móveis
P7,2023-04-09,41,4126.69,Eletrônicos
P8,2023-04-09,35,7708.11,Roupas
P9,2023-04-09,9,2994.82,Livros
P10,2023-04-09,34,8240.72,Móveis
P1,2023-04-10,8,3035.36,Eletrônicos
P2,2023-04-10,1,149.7,Eletrônicos
P3,2023-04-10,20,3391.55,Roupas
P4,2023-04-10,1,321.5,Roupas
P5,2023-04-10,12,907.36,Livros
P6,2023-04-10,4,269.63,Móveis
P7,2023-04-10,17,4176.04,Eletrônicos
P8,2023-04-10,14,5414.99,Roupas
P9,2023-04-10,6,1076.35,Livros
P10,2023-04-10,24,10963.18,Móveis
P1,2023-04-11,13,3033.67,Eletrônicos
P2,2023-04-11,2,561.92,Eletrônicos
P3,2023-04-11,10,3298.81,Roupas
P4,2023-04-11,12,1649.92,Roupas
P5,2023-04-11,20,4016.26,Livros
P6,2023-04-11,2,567.67,Móveis
P7,2023-04-11,6,2920.25,Eletrônicos
P8,2023-04-11,6,879.48,Roupas
P9,2023-04-11,2,686.25,Livros
P10,2023-04-11,1,178.8,Móveis
P1,2023-04-12,8,2187.02,Eletrônicos
P2,2023-04-12,18,7871.14,Eletrônicos
P3,2023-04-12,5,1942.99,Roupas
P4,2023-04-12,6,2442.88,Roupas
P5,2023-04-12,10,3367.07,Livros
P6,2023-04-12,5,2294.52,Móveis
P7,2023-04-12,3,854.45,Eletrônicos
P8,2023-04-12,3,1357.46,Roupas
P9,2023-04-12,25,8385.12,Livros
P10,2023-04-12,1,254.82,Móveis
P1,2023-04-13,2,932.12,Eletrônicos
P2,2023-04-13,8,1476.56,Eletrônicos
P3,2023-04-13,3,558.67,Roupas
P4,2023-04-13,1,163.92,Roupas
P5,2023-04-13,5,2052.39,Livros
P6,2023-04-13,5,622.39,Móveis
P7,2023-04-13,5,1950.32,Eletrônicos
P8,2023-04-13,24,11289.96,Roupas
P9,2023-04-13,8,2969.33,Livros
P10,2023-04-13,8,2306.92,Móveis
P1,2023-04-14,5,1030.08,Eletrônicos
P2,2023-04-14,9,1827.92,Eletrônicos
P3,2023-04-14,6,2398.93,Roupas
P4,2023-04-14,1,265.74,Roupas
P5,2023-04-14,21,10135.06,Livros
P6,2023-04-14,1,240.16,Móveis
P7,2023-04-14,9,1601.71,Eletrônicos
P8,2023-04-14,1,421.31,Roupas
P9,2023-04-14,5,2013.11,Livros
P10,2023-04-14,1,400.22,Móveis
P1,2023-04-15,5,1137.06,Eletrônicos
P2,2023-04-15,10,709.01,Eletrônicos
P3,2023-04-15,8,3575.44,Roupas
P4,2023-04-15,7,2042.08,Roupas
P5,2023-04-15,31,11967.46,Livros
P6,2023-04-15,33,11317.99,Móveis
P7,2023-04-15,28,2044.6,Eletrônicos
P8,2023-04-15,11,1019.14,Roupas
P9,2023-04-15,39,6904.09,Livros
P10,2023-04-15,12,4927.66,Móveis
P1,2023-04-16,15,4163.01,Eletrônicos
P2,2023-04-16,3,591.78,Eletrônicos
P3,2023-04-16,12,1015.64,Roupas
P4,2023-04-16,2,581.18,Roupas
P5,2023-04-16,2,490.32,Livros
P6,2023-04-16,37,5949.48,Móveis
P7,2023-04-16,8,1413.15,Eletrônicos
P8,2023-04-16,19,7138.3,Roupas
P9,2023-04-16,26,9940.35,Livros
P10,2023-04-16,7,1555.35,Móveis
P1,2023-04-17,13,2492.99,Eletrônicos
P2,2023-04-17,10,4970.0,Eletrônicos
P3,2023-04-17,11,1046.26,Roupas
P4,2023-04-17,28,12231.53,Roupas
P5,2023-04-17,11,2220.12,Livros
P6,2023-04-17,5,690.56,Móveis
P7,2023-04-17,9,3970.83,Eletrônicos
P8,2023-04-17,2,830.07,Roupas
P9,2023-04-17,18,5542.51,Livros
P10,2023-04-17,15,2035.04,Móveis
P1,2023-04-18,9,3658.01,Eletrônicos
P2,2023-04-18,4,1897.04,Eletrônicos
P3,2023-04-18,19,7400.65,Roupas
P4,2023-04-18,4,868.74,Roupas
P5,2023-04-18,2,790.49,Livros
P6,2023-04-18,24,4793.35,Móveis
P7,2023-04-18,19,4551.49,Eletrônicos
P8,2023-04-18,16,5433.92,Roupas
P9,2023-04-18,14,3461.85,Livros
P10,2023-04-18,13,3834.31,Móveis
P1,2023-04-19,13,5363.82,Eletrônicos
P2,2023-04-19,22,8487.12,Eletrônicos
P3,2023-04-19,8,660.55,Roupas
P4,2023-04-19,2,294.29,Roupas
P5,2023-04-19,10,1119.85,Livros
P6,2023-04-19,3,1056.98,Móveis
P7,2023-04-19,4,473.75,Eletrônicos
P8,2023-04-19,16,4975.24,Roupas
P9,2023-04-19,25,11042.51,Livros
P10,2023-04-19,11,1168.12,Móveis
P1,2023-04-20,26,4424.24,Eletrônicos
P2,2023-04-20,24,4669.45,Eletrônicos
P3,2023-04-20,13,6261.84,Roupas
P4,2023-04-20,1,313.61,Roupas
P5,2023-04-20,17,3238.34,Livros
P6,2023-04-20,6,2704.32,Móveis
P7,2023-04-20,15,1676.66,Eletrônicos
P8,2023-04-20,5,818.57,Roupas
P9,2023-04-20,13,4974.49,Livros
P10,2023-04-20,18,6655.67,Móveis
P1,2023-04-21,19,8522.35,Eletrônicos
P2,2023-04-21,7,540.33,Eletrônicos
P3,2023-04-21,5,2176.63,Roupas
P4,2023-04-21,2,717.78,Roupas
P5,2023-04-21,1,403.17,Livros
P6,2023-04-21,4,1851.36,Móveis
P7,2023-04-21,12,1645.09,Eletrônicos
P8,2023-04-21,8,2364.52,Roupas
P9,2023-04-21,13,6396.43,Livros
P10,2023-04-21,10,2135.11,Móveis
P1,2023-04-22,21,6019.63,Eletrônicos
P2,2023-04-22,35,7090.21,Eletrônicos
P3,2023-04-22,8,1778.19,Roupas
P4,2023-04-22,6,1576.22,Roupas
P5,2023-04-22,3,265.42,Livros
P6,2023-04-22,20,4843.78,Móveis
P7,2023-04-22,1,459.96,Eletrônicos
P8,2023-04-22,32,8908.28,Roupas
P9,2023-04-22,11,2941.82,Livros
P10,2023-04-22,17,1744.74,Móveis
P1,2023-04-23,21,9939.54,Eletrônicos
P2,2023-04-23,24,10666.25,Eletrônicos
P3,2023-04-23,13,1039.57,Roupas
P4,2023-04-23,44,20335.98,Roupas
P5,2023-04-23,11,2927.39,Livros
P6,2023-04-23,30,11561.38,Móveis
P7,2023-04-23,11,1764.0,Eletrônicos
P8,2023-04-23,42,13482.09,Roupas
P9,2023-04-23,10,824.37,Livros
P10,2023-04-23,3,1453.19,Móveis
P1,2023-04-24,12,1226.28,Eletrônicos
P2,2023-04-24,11,3912.59,Eletrônicos
P3,2023-04-24,1,329.41,Roupas
P4,2023-04-24,5,1138.29,Roupas
P5,2023-04-24,10,3731.99,Livros
P6,2023-04-24,11,1498.34,Móveis
P7,2023-04-24,2,410.74,Eletrônicos
P8,2023-04-24,10,801.58,Roupas
P9,2023-04-24,11,3256.3,Livros
P10,2023-04-24,28,9889.31,Móveis
P1,2023-04-25,3,298.33,Eletrônicos
P2,2023-04-25,1,494.36,Eletrônicos
P3,2023-04-25,6,755.1,Roupas
P4,2023-04-25,20,4101.98,Roupas
P5,2023-04-25,15,1511.59,Livros
P6,2023-04-25,6,1114.42,Móveis
P7,2023-04-25,14,6225.41,Eletrônicos
P8,2023-04-25,3,599.11,Roupas
P9,2023-04-25,1,497.21,Livros
P10,2023-04-25,11,4531.03,Móveis
P1,2023-04-26,4,1926.65,Eletrônicos
P2,2023-04-26,1,112.39,Eletrônicos
P3,2023-04-26,5,524.37,Roupas
P4,2023-04-26,10,2116.13,Roupas
P5,2023-04-26,3,530.26,Livros
P6,2023-04-26,8,1828.06,Móveis
P7,2023-04-26,16,5401.95,Eletrônicos
P8,2023-04-26,16,2276.59,Roupas
P9,2023-04-26,9,615.57,Livros
P10,2023-04-26,5,1513.64,Móveis
P1,2023-04-27,16,3531.52,Eletrônicos
P2,2023-04-27,14,3749.25,Eletrônicos
P3,2023-04-27,4,1013.42,Roupas
P4,2023-04-27,7,1537.33,Roupas
P5,2023-04-27,8,1427.58,Livros
P6,2023-04-27,6,670.6,Móveis
P7,2023-04-27,14,1055.89,Eletrônicos
P8,2023-04-27,27,5802.91,Roupas
P9,2023-04-27,10,1522.85,Livros
P10,2023-04-27,18,8262.02,Móveis
P1,2023-04-28,21,8566.61,Eletrônicos
P2,2023-04-28,1,179.77,Eletrônicos
P3,2023-04-28,11,2063.05,Roupas
P4,2023-04-28,2,616.42,Roupas
P5,2023-04-28,12,2511.36,Livros
P6,2023-04-28,17,4187.54,Móveis
P7,2023-04-28,7,2157.7,Eletrônicos
P8,2023-04-28,3,1478.5,Roupas
P9,2023-04-28,6,1929.39,Livros
P10,2023-04-28,9,2525.64,Móveis
P1,2023-04-29,44,15302.3,Eletrônicos
P2,2023-04-29,9,3763.04,Eletrônicos
P3,2023-04-29,20,6912.38,Roupas
P4,2023-04-29,37,7954.28,Roupas
P5,2023-04-29,24,11205.64,Livros
P6,2023-04-29,8,2093.83,Móveis
P7,2023-04-29,12,959.84,Eletrônicos
P8,2023-04-29,30,2697.35,Roupas
P9,2023-04-29,14,2212.22,Livros
P10,2023-04-29,13,3370.82,Móveis
P1,2023-04-30,9,3095.61,Eletrônicos
P2,2023-04-30,15,3781.01,Eletrônicos
P3,2023-04-30,24,6866.82,Roupas
P4,2023-04-30,44,11711.66,Roupas
P5,2023-04-30,9,1020.16,Livros
P6,2023-04-30,24,10121.03,Móveis
P7,2023-04-30,30,14182.49,Eletrônicos
P8,2023-04-30,2,675.62,Roupas
P9,2023-04-30,32,3470.74,Livros
P10,2023-04-30,3,665.55,Móveis
P1,2023-05-01,7,1244.51,Eletrônicos
P2,2023-05-01,29,14085.75,Eletrônicos
P3,2023-05-01,8,1829.99,Roupas
P4,2023-05-01,8,1709.07,Roupas
P5,2023-05-01,19,8094.48,Livros
P6,2023-05-01,16,7717.21,Móveis
P7,2023-05-01,12,3817.65,Eletrônicos
P8,2023-05-01,10,3667.86,Roupas
P9,2023-05-01,2,791.95,Livros
P10,2023-05-01,9,715.45,Móveis
P1,2023-05-02,4,519.18,Eletrônicos
P2,2023-05-02,9,4454.53,Eletrônicos
P3,2023-05-02,14,1887.44,Roupas
P4,2023-05-02,12,4705.23,Roupas
P5,2023-05-02,2,480.48,Livros
P6,2023-05-02,8,787.59,Móveis
P7,2023-05-02,7,3291.42,Eletrônicos
P8,2023-05-02,16,4214.66,Roupas
P9,2023-05-02,13,5219.59,Livros
P10,2023-05-02,21,3200.02,Móveis
P1,2023-05-03,16,7030.1,Eletrônicos
P2,2023-05-03,15,4931.58,Eletrônicos
P3,2023-05-03,12,3043.85,Roupas
P4,2023-05-03,3,1250.01,Roupas
P5,2023-05-03,14,6596.01,Livros
P6,2023-05-03,3,1202.77,Móveis
P7,2023-05-03,7,2606.81,Eletrônicos
P8,2023-05-03,8,3198.28,Roupas
P9,2023-05-03,8,538.0,Livros
P10,2023-05-03,6,2479.83,Móveis
P1,2023-05-04,12,5506.84,Eletrônicos
P2,2023-05-04,18,8766.16,Eletrônicos
P3,2023-05-04,12,3491.18,Roupas
P4,2023-05-04,18,2977.02,Roupas
P5,2023-05-04,4,1733.54,Livros
P6,2023-05-04,2,444.11,Móveis
P7,2023-05-04,5,1793.57,Eletrônicos
P8,2023-05-04,4,855.69,Roupas
P9,2023-05-04,17,5204.49,Livros
P10,2023-05-04,10,3748.89,Móveis
P1,2023-05-05,21,5212.03,Eletrônicos
P2,2023-05-05,1,437.82,Eletrônicos
P3,2023-05-05,4,1976.29,Roupas
P4,2023-05-05,4,1998.75,Roupas
P5,2023-05-05,19,8168.67,Livros
P6,2023-05-05,22,1117.71,Móveis
P7,2023-05-05,8,2664.04,Eletrônicos
P8,2023-05-05,22,6307.48,Roupas
P9,2023-05-05,15,4834.21,Livros
P10,2023-05-05,22,2260.75,Móveis
P1,2023-05-06,10,4078.1,Eletrônicos
P2,2023-05-06,27,9374.44,Eletrônicos
P3,2023-05-06,7,874.34,Roupas
P4,2023-05-06,41,17938.0,Roupas
P5,2023-05-06,23,3012.84,Livros
P6,2023-05-06,41,16847.9,Móveis
P7,2023-05-06,33,13692.7,Eletrônicos
P8,2023-05-06,18,6158.47,Roupas
P9,2023-05-06,12,1342.77,Livros
P10,2023-05-06,9,1082.85,Móveis
P1,2023-05-07,2,585.07,Eletrônicos
P2,2023-05-07,4,1418.16,Eletrônicos
P3,2023-05-07,12,2046.88,Roupas
P4,2023-05-07,34,7878.09,Roupas
P5,2023-05-07,33,15678.27,Livros
P6,2023-05-07,33,7431.12,Móveis
P7,2023-05-07,22,8526.41,Eletrônicos
P8,2023-05-07,16,1612.78,Roupas
P9,2023-05-07,10,2113.41,Livros
P10,2023-05-07,12,802.46,Móveis
P1,2023-05-08,7,1645.14,Eletrônicos
P2,2023-05-08,9,602.02,Eletrônicos
P3,2023-05-08,23,6923.75,Roupas
P4,2023-05-08,9,1030.21,Roupas
P5,2023-05-08,15,6324.63,Livros
P6,2023-05-08,1,250.62,Móveis
P7,2023-05-08,3,1097.08,Eletrônicos
P8,2023-05-08,5,2367.16,Roupas
P9,2023-05-08,10,592.56,Livros
P10,2023-05-08,11,2631.23,Móveis
P1,2023-05-09,16,7626.95,Eletrônicos
P2,2023-05-09,27,2183.19,Eletrônicos
P3,2023-05-09,8,918.13,Roupas
P4,2023-05-09,4,788.68,Roupas
P5,2023-05-09,13,5530.26,Livros
P6,2023-05-09,28,11909.69,Móveis
P7,2023-05-09,5,2156.03,Eletrônicos
P8,2023-05-09,10,3829.65,Roupas
P9,2023-05-09,21,5009.31,Livros
P10,2023-05-09,11,1130.88,Móveis
P1,2023-05-10,6,2722.91,Eletrônicos
P2,2023-05-10,11,1532.79,Eletrônicos
P3,2023-05-10,11,4547.13,Roupas
P4,2023-05-10,1,230.71,Roupas
P5,2023-05-10,23,7645.47,Livros
P6,2023-05-10,22,8033.13,Móveis
P7,2023-05-10,8,3575.98,Eletrônicos
P8,2023-05-10,22,1619.77,Roupas
P9,2023-05-10,19,3299.19,Livros
P10,2023-05-10,10,2723.35,Móveis
P1,2023-05-11,3,334.84,Eletrônicos
P2,2023-05-11,10,3023.58,Eletrônicos
P3,2023-05-11,4,716.62,Roupas
P4,2023-05-11,2,618.99,Roupas
P5,2023-05-11,1,259.52,Livros
P6,2023-05-11,3,1062.34,Móveis
P7,2023-05-11,16,2531.0,Eletrônicos
P8,2023-05-11,13,1109.69,Roupas
